scorer,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000,DLC_resnet_50_10_tankJan16shuffle1_1030000
bodyparts,head,head,head,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood
29622,122.51506805419922,57.80256652832031,0.9999997615814209,65.78594207763672,75.07307434082031,0.9999998807907104
29623,122.51506805419922,57.80256652832031,0.9999998211860657,65.80086517333984,75.07307434082031,0.9999998807907104
29624,122.5144271850586,57.80256652832031,0.9999998807907104,65.80086517333984,75.05376434326172,0.9999998807907104
29625,122.4974594116211,57.71166229248047,0.9999997615814209,65.8632583618164,75.05376434326172,0.9999998211860657
29626,122.44515228271484,57.65304946899414,0.9999997019767761,65.8632583618164,75.19058990478516,0.9999998807907104
29627,122.40943908691406,57.623531341552734,0.9999998211860657,65.8632583618164,75.19058990478516,0.9999998807907104
29628,122.40943908691406,57.58612060546875,0.9999998807907104,65.49273681640625,75.50101470947266,0.9999998211860657
29629,122.40943908691406,57.623531341552734,0.9999998807907104,65.46089935302734,75.50101470947266,0.9999998807907104
29630,122.40943908691406,57.58612060546875,0.9999998807907104,65.46089935302734,75.50101470947266,0.9999998807907104
29631,122.36505889892578,57.58612060546875,0.9999997615814209,65.49273681640625,75.41806030273438,0.9999998807907104
29632,122.35072326660156,57.58612060546875,0.9999998807907104,65.65300750732422,75.40760803222656,0.9999998807907104
29633,122.27220153808594,57.569969177246094,0.9999997615814209,65.65300750732422,75.40760803222656,0.9999998211860657
29634,122.22569274902344,57.569969177246094,0.9999998807907104,65.65300750732422,75.40760803222656,0.9999999403953552
29635,122.22569274902344,57.55433654785156,0.9999997615814209,65.67359161376953,75.40760803222656,0.9999998211860657
29636,122.24020385742188,57.61805725097656,0.9999997615814209,65.67359161376953,75.34003448486328,0.9999998211860657
29637,122.24020385742188,57.61805725097656,0.9999997615814209,65.84003448486328,75.24908447265625,0.9999998211860657
29638,122.31954193115234,57.70642852783203,0.9999998211860657,65.84003448486328,75.24908447265625,0.9999998211860657
29639,122.45881652832031,57.81272506713867,0.9999998807907104,65.96931457519531,75.23101806640625,0.9999998807907104
29640,122.47164916992188,57.893096923828125,0.9999998807907104,66.0377197265625,75.24908447265625,0.9999999403953552
29641,122.45881652832031,57.893096923828125,0.9999998211860657,66.0377197265625,75.3189697265625,0.9999998807907104
29642,122.45881652832031,57.90470886230469,0.9999997615814209,66.05288696289062,75.3521957397461,0.9999999403953552
29643,122.42070007324219,57.90470886230469,0.9999997615814209,66.22453308105469,75.3189697265625,0.9999999403953552
29644,122.38716888427734,57.90055465698242,0.9999997615814209,66.22453308105469,75.3521957397461,0.9999998807907104
29645,122.38578033447266,57.8786735534668,0.9999997615814209,66.22453308105469,75.38579559326172,0.9999998807907104
29646,122.38716888427734,57.85684585571289,0.9999997615814209,66.05958557128906,75.38579559326172,0.9999998807907104
29647,122.38716888427734,57.853519439697266,0.9999997615814209,66.05958557128906,75.38426971435547,0.9999998807907104
29648,122.38716888427734,57.853519439697266,0.9999997615814209,66.00099182128906,75.38579559326172,0.9999998807907104
29649,122.38578033447266,57.853519439697266,0.9999997615814209,66.00099182128906,75.38426971435547,0.9999998807907104
29650,122.39130401611328,57.851131439208984,0.9999997615814209,66.01409912109375,75.31916046142578,0.9999998211860657
29651,122.46015167236328,57.766788482666016,0.9999998807907104,66.01714324951172,75.2804183959961,0.9999998807907104
29652,122.46015167236328,57.696533203125,0.9999998211860657,66.01409912109375,74.97686004638672,0.9999999403953552
29653,122.48847198486328,57.696533203125,0.9999998807907104,66.01714324951172,74.97686004638672,0.9999998807907104
29654,122.51113891601562,57.69560241699219,0.9999998807907104,66.08820343017578,74.97686004638672,0.9999998211860657
29655,122.50930786132812,57.69560241699219,0.9999998211860657,66.09699249267578,75.01520538330078,0.9999998807907104
29656,122.49628448486328,57.69560241699219,0.9999998211860657,66.24618530273438,75.02665710449219,0.9999998807907104
29657,122.49628448486328,57.68270492553711,0.9999998211860657,66.24618530273438,75.09793090820312,0.9999998807907104
29658,122.49628448486328,57.68270492553711,0.9999997615814209,66.24618530273438,75.12786865234375,0.9999999403953552
29659,122.49628448486328,57.68270492553711,0.9999997615814209,66.31517028808594,75.12786865234375,0.9999998211860657
29660,122.49628448486328,57.68270492553711,0.9999997615814209,66.24618530273438,75.09793090820312,0.9999998807907104
29661,122.49585723876953,57.64799499511719,0.9999997615814209,66.28580474853516,75.09793090820312,0.9999998807907104
29662,122.51129150390625,57.62190246582031,0.9999998211860657,66.28580474853516,75.01604461669922,0.9999998807907104
29663,122.51129150390625,57.6185302734375,0.9999998807907104,66.20989227294922,75.01604461669922,0.9999999403953552
29664,122.4928970336914,57.59178924560547,0.9999998211860657,66.14291381835938,75.0533218383789,0.9999998807907104
29665,122.46411895751953,57.59178924560547,0.9999998211860657,66.10317993164062,75.07283782958984,0.9999998807907104
29666,122.47550201416016,57.52663803100586,0.9999998807907104,66.04798889160156,75.0533218383789,0.9999998807907104
29667,122.46025848388672,57.52663803100586,0.9999998807907104,66.09757232666016,75.0533218383789,0.9999998807907104
29668,122.46025848388672,57.560951232910156,0.9999998807907104,66.04798889160156,74.89460754394531,0.9999998807907104
29669,122.4509506225586,57.62000274658203,0.9999998807907104,66.04798889160156,74.88592529296875,0.9999998807907104
29670,122.4323959350586,57.69215393066406,0.9999998211860657,66.03671264648438,74.88592529296875,0.9999998211860657
29671,122.4323959350586,57.69215393066406,0.9999998807907104,66.03671264648438,74.89460754394531,0.9999999403953552
29672,122.42369842529297,57.69215393066406,0.9999997615814209,66.00103759765625,75.08756256103516,0.9999998807907104
29673,122.4323959350586,57.65150451660156,0.9999998807907104,65.80152893066406,75.09880065917969,0.9999998807907104
29674,122.43408966064453,57.631309509277344,0.9999998807907104,65.80066680908203,75.15081787109375,0.9999998807907104
29675,122.44416046142578,57.631309509277344,0.9999998211860657,65.6933364868164,75.2238998413086,0.9999998211860657
29676,122.43408966064453,57.65150451660156,0.9999998211860657,65.44462585449219,75.23106384277344,0.9999997615814209
29677,122.45333099365234,57.67228698730469,0.9999998211860657,65.44462585449219,75.23106384277344,0.9999998807907104
29678,122.48039245605469,57.693912506103516,0.9999998807907104,65.44462585449219,75.2426986694336,0.9999998211860657
29679,122.48841857910156,57.72541809082031,0.9999998807907104,65.48064422607422,75.2743148803711,0.9999998807907104
29680,122.48841857910156,57.72541809082031,0.9999997615814209,65.50391387939453,75.2426986694336,0.9999998807907104
29681,122.48841857910156,57.693912506103516,0.9999998807907104,65.60113525390625,75.32354736328125,0.9999998211860657
29682,122.4299087524414,57.68805694580078,0.9999998807907104,65.60113525390625,75.33588409423828,0.9999998211860657
29683,122.42815399169922,57.67932891845703,0.9999998807907104,65.60113525390625,75.33588409423828,0.9999998807907104
29684,122.42815399169922,57.67837142944336,0.9999998807907104,65.62227630615234,75.41776275634766,0.9999998211860657
29685,122.42815399169922,57.65708923339844,0.9999998211860657,65.61860656738281,75.41776275634766,0.9999998807907104
29686,122.42815399169922,57.64439010620117,0.9999998211860657,65.61860656738281,75.38287353515625,0.9999999403953552
29687,122.40866088867188,57.615325927734375,0.9999998211860657,65.61860656738281,75.33223724365234,0.9999998807907104
29688,122.40866088867188,57.65433120727539,0.9999998211860657,65.68504333496094,75.26760864257812,0.9999997615814209
29689,122.38426971435547,57.65433120727539,0.9999998807907104,65.68504333496094,75.24263763427734,0.9999998807907104
29690,122.37315368652344,57.65433120727539,0.9999998807907104,65.7027587890625,75.01879119873047,0.9999998211860657
29691,122.37315368652344,57.673622131347656,0.9999998211860657,65.76994323730469,75.01394653320312,0.9999999403953552
29692,122.37315368652344,57.784027099609375,0.9999998211860657,65.76994323730469,75.01394653320312,0.9999998807907104
29693,122.37315368652344,57.784027099609375,0.9999998211860657,65.9670181274414,75.01394653320312,0.9999999403953552
29694,122.3749771118164,57.79314422607422,0.9999998211860657,66.0085678100586,75.01394653320312,0.9999998807907104
29695,122.39939880371094,57.79314422607422,0.9999998807907104,66.0085678100586,75.09352111816406,0.9999998807907104
29696,122.41254425048828,57.79314422607422,0.9999997615814209,66.0085678100586,75.09352111816406,0.9999997615814209
29697,122.4703369140625,57.79314422607422,0.9999998807907104,66.0085678100586,75.09352111816406,0.9999998807907104
29698,122.4703369140625,57.79314422607422,0.9999998807907104,65.90666961669922,75.09352111816406,0.9999998211860657
29699,122.4703369140625,57.72636795043945,0.9999998211860657,65.90666961669922,75.13373565673828,0.9999998807907104
29700,122.50057220458984,57.62023162841797,0.9999998211860657,65.86479949951172,75.10391235351562,0.9999998807907104
29701,122.49423217773438,57.62023162841797,0.9999998807907104,65.86479949951172,75.11894989013672,0.9999997615814209
29702,122.49423217773438,57.62023162841797,0.9999998807907104,65.86479949951172,75.11894989013672,0.9999998807907104
29703,122.50483703613281,57.724449157714844,0.9999998807907104,65.987060546875,75.11894989013672,0.9999998807907104
29704,122.52304077148438,57.79388427734375,0.9999998807907104,66.25738525390625,75.10391235351562,0.9999999403953552
29705,122.52963256835938,57.80963897705078,0.9999998807907104,66.27716064453125,75.08387756347656,0.9999998807907104
29706,122.52963256835938,57.85026168823242,0.9999998211860657,66.35414123535156,75.06843566894531,0.9999998807907104
29707,122.52304077148438,57.87617874145508,0.9999998807907104,66.40791320800781,75.06843566894531,0.9999999403953552
29708,122.49730682373047,57.87983703613281,0.9999997615814209,66.40791320800781,75.06843566894531,0.9999999403953552
29709,122.49577331542969,57.87983703613281,0.9999998807907104,66.40791320800781,75.05485534667969,0.9999998807907104
29710,122.49577331542969,57.85026168823242,0.9999998807907104,66.2465591430664,75.05485534667969,0.9999998807907104
29711,122.47201538085938,57.755943298339844,0.9999998807907104,66.18634033203125,75.13182067871094,0.9999998211860657
29712,122.44949340820312,57.652496337890625,0.9999998807907104,66.18634033203125,75.05807495117188,0.9999998211860657
29713,122.44949340820312,57.63480758666992,0.9999997615814209,66.20988464355469,75.05807495117188,0.9999998807907104
29714,122.44949340820312,57.63480758666992,0.9999997615814209,65.95104217529297,75.13182067871094,0.9999998807907104
29715,122.44009399414062,57.652496337890625,0.9999998807907104,65.96306610107422,75.20972442626953,0.9999998807907104
29716,122.44009399414062,57.69465637207031,0.9999998807907104,65.96306610107422,75.2636489868164,0.9999998807907104
29717,122.34616088867188,57.69465637207031,0.9999998211860657,65.96306610107422,75.2636489868164,0.9999998807907104
29718,122.34616088867188,57.712913513183594,0.9999997615814209,65.96306610107422,75.2636489868164,0.9999998807907104
29719,122.34616088867188,57.712913513183594,0.9999998211860657,66.09973907470703,75.20125579833984,0.9999998807907104
29720,122.34616088867188,57.712913513183594,0.9999998807907104,66.15435791015625,75.20125579833984,0.9999998807907104
29721,122.3477554321289,57.72022247314453,0.9999998807907104,66.15435791015625,75.20125579833984,0.9999998807907104
29722,122.39656066894531,57.72022247314453,0.9999998807907104,66.09973907470703,75.20125579833984,0.9999999403953552
29723,122.41507720947266,57.722389221191406,0.9999998807907104,66.15435791015625,75.20125579833984,0.9999998807907104
29724,122.41507720947266,57.722389221191406,0.9999998807907104,66.15435791015625,74.80772399902344,0.9999998807907104
29725,122.39656066894531,57.68734359741211,0.9999998807907104,66.23689270019531,74.69770812988281,0.9999998807907104
29726,122.41507720947266,57.639041900634766,0.9999997615814209,66.25822448730469,74.62753295898438,0.9999999403953552
29727,122.39637756347656,57.65815353393555,0.9999997615814209,66.28462219238281,74.62753295898438,0.9999999403953552
29728,122.39637756347656,57.65815353393555,0.9999998807907104,66.29297637939453,74.62753295898438,0.9999998807907104
29729,122.41856384277344,57.65815353393555,0.9999997615814209,66.29297637939453,74.76771545410156,0.9999998807907104
29730,122.43852996826172,57.67645263671875,0.9999997615814209,66.29297637939453,74.8223876953125,0.9999998807907104
29731,122.43852996826172,57.71361541748047,0.9999997615814209,66.29297637939453,74.83236694335938,0.9999998211860657
29732,122.46822357177734,57.723880767822266,0.9999997615814209,66.30880737304688,74.83236694335938,0.9999998807907104
29733,122.48619842529297,57.723880767822266,0.9999997615814209,66.30880737304688,74.83236694335938,0.9999998807907104
29734,122.48619842529297,57.73154067993164,0.9999998211860657,66.30880737304688,74.89205932617188,0.9999998211860657
29735,122.46822357177734,57.73154067993164,0.9999997615814209,66.26409149169922,74.90719604492188,0.9999999403953552
29736,122.44811248779297,57.7196159362793,0.9999998211860657,66.00666046142578,75.09102630615234,0.9999998807907104
29737,122.43111419677734,57.70648956298828,0.9999998211860657,66.0022201538086,75.09102630615234,0.9999999403953552
29738,122.42729187011719,57.66739273071289,0.9999998211860657,65.93892669677734,75.00767517089844,0.9999999403953552
29739,122.43111419677734,57.66739273071289,0.9999998807907104,66.0022201538086,75.15128326416016,0.9999998807907104
29740,122.44811248779297,57.69943618774414,0.9999998211860657,65.81039428710938,75.0196762084961,0.9999998807907104
29741,122.43111419677734,57.69943618774414,0.9999998211860657,65.81039428710938,75.0196762084961,0.9999998211860657
29742,122.43722534179688,57.6800651550293,0.9999998211860657,65.9715347290039,75.02230072021484,0.9999998211860657
29743,122.43722534179688,57.69943618774414,0.9999998807907104,65.9715347290039,75.10540008544922,0.9999998211860657
29744,122.430419921875,57.70480728149414,0.9999998807907104,65.88945007324219,75.10540008544922,0.9999998807907104
29745,122.40806579589844,57.69929122924805,0.9999998211860657,65.9715347290039,75.10540008544922,0.9999998807907104
29746,122.40806579589844,57.69929122924805,0.9999997615814209,65.99976348876953,75.02230072021484,0.9999998211860657
29747,122.40806579589844,57.720890045166016,0.9999998807907104,65.99976348876953,75.10540008544922,0.9999998807907104
29748,122.44031524658203,57.720890045166016,0.9999998211860657,66.00981903076172,75.08097839355469,0.9999998807907104
29749,122.44031524658203,57.72822570800781,0.9999997615814209,66.18314361572266,75.08097839355469,0.9999998807907104
29750,122.4535903930664,57.764442443847656,0.9999997615814209,66.18314361572266,75.11676788330078,0.9999999403953552
29751,122.46202850341797,57.764442443847656,0.9999998807907104,66.18314361572266,75.13199615478516,0.9999998807907104
29752,122.46202850341797,57.72822570800781,0.9999997615814209,66.07173156738281,75.22160339355469,0.9999998807907104
29753,122.43248748779297,57.70719528198242,0.9999998807907104,66.05601501464844,75.34931945800781,0.9999998807907104
29754,122.41666412353516,57.70415115356445,0.9999998211860657,65.86060333251953,75.34931945800781,0.9999998807907104
29755,122.41666412353516,57.663421630859375,0.9999998807907104,65.81346130371094,75.34931945800781,0.9999998807907104
29756,122.41666412353516,57.663421630859375,0.9999998211860657,65.86060333251953,75.28282928466797,0.9999998807907104
29757,122.42203521728516,57.688926696777344,0.9999998211860657,65.81346130371094,75.1693115234375,0.9999998807907104
29758,122.44080352783203,57.652435302734375,0.9999998807907104,65.69024658203125,75.16598510742188,0.9999998211860657
29759,122.46910858154297,57.642677307128906,0.9999997615814209,65.78765869140625,75.16598510742188,0.9999997615814209
29760,122.44080352783203,57.64754867553711,0.9999998807907104,65.69024658203125,75.16598510742188,0.9999998211860657
29761,122.43328857421875,57.62992477416992,0.9999998807907104,65.69024658203125,75.22112274169922,0.9999997615814209
29762,122.45305633544922,57.58683395385742,0.9999998211860657,65.78765869140625,75.22112274169922,0.9999998211860657
29763,122.43328857421875,57.62992477416992,0.9999998807907104,66.22134399414062,75.22112274169922,0.9999998807907104
29764,122.43328857421875,57.60806655883789,0.9999998211860657,66.42157745361328,75.14356231689453,0.9999999403953552
29765,122.4296875,57.60806655883789,0.9999998807907104,66.42157745361328,74.99134826660156,0.9999998211860657
29766,122.4296875,57.64845275878906,0.9999998807907104,66.42157745361328,74.99134826660156,0.9999998807907104
29767,122.4296875,57.66651153564453,0.9999998807907104,66.3875503540039,75.03980255126953,0.9999997615814209
29768,122.43231964111328,57.67522430419922,0.9999998807907104,66.3158950805664,75.03980255126953,0.9999998211860657
29769,122.41902160644531,57.67522430419922,0.9999998211860657,66.11904907226562,75.03980255126953,0.9999998807907104
29770,122.43231964111328,57.66651153564453,0.9999997615814209,66.107666015625,75.08031463623047,0.9999998807907104
29771,122.44571685791016,57.67522430419922,0.9999998211860657,65.97669219970703,75.08031463623047,0.9999998211860657
29772,122.46198272705078,57.64027404785156,0.9999998211860657,65.96109771728516,75.22330474853516,0.9999998807907104
29773,122.50032043457031,57.64027404785156,0.9999998807907104,65.96109771728516,75.31507110595703,0.9999998807907104
29774,122.5013198852539,57.64965057373047,0.9999998807907104,65.97669219970703,75.31507110595703,0.9999998807907104
29775,122.50032043457031,57.675228118896484,0.9999998211860657,65.97669219970703,75.31507110595703,0.9999999403953552
29776,122.50032043457031,57.675228118896484,0.9999998807907104,66.13384246826172,75.14844512939453,0.9999998211860657
29777,122.50032043457031,57.73178482055664,0.9999998807907104,66.5143051147461,75.12750244140625,0.9999998807907104
29778,122.52942657470703,57.75410461425781,0.9999998807907104,66.53656768798828,75.03478240966797,0.9999998807907104
29779,122.52942657470703,57.75410461425781,0.9999998807907104,66.53656768798828,74.81803894042969,0.9999999403953552
29780,122.52942657470703,57.73178482055664,0.9999998211860657,66.5143051147461,74.81803894042969,1.0
29781,122.53263854980469,57.76252365112305,0.9999998807907104,66.47744750976562,74.83051300048828,0.9999998211860657
29782,122.55164337158203,57.74927520751953,0.9999997615814209,66.21929931640625,74.83051300048828,0.9999998807907104
29783,122.55609130859375,57.74927520751953,0.9999998211860657,66.21929931640625,74.83051300048828,0.9999998807907104
29784,122.58072662353516,57.763648986816406,0.9999998807907104,66.21929931640625,74.83051300048828,0.9999998807907104
29785,122.58072662353516,57.806575775146484,0.9999998807907104,66.28981018066406,74.83051300048828,0.9999998807907104
29786,122.58072662353516,57.858558654785156,0.9999998807907104,66.28981018066406,74.79601287841797,0.9999998807907104
29787,122.59076690673828,57.86259460449219,0.9999998807907104,66.36000061035156,74.78775787353516,0.9999998807907104
29788,122.59076690673828,57.86259460449219,0.9999998211860657,66.28981018066406,74.79601287841797,0.9999999403953552
29789,122.5644302368164,57.86259460449219,0.9999998807907104,66.28981018066406,74.78775787353516,0.9999998807907104
29790,122.5644302368164,57.851715087890625,0.9999997615814209,66.36000061035156,74.75161743164062,0.9999998807907104
29791,122.55813598632812,57.74509811401367,0.9999998807907104,66.36000061035156,74.78775787353516,0.9999998807907104
29792,122.53433227539062,57.73870849609375,0.9999999403953552,66.40511322021484,74.84507751464844,0.9999998807907104
29793,122.5103530883789,57.73870849609375,0.9999998211860657,66.40511322021484,74.84507751464844,0.9999998807907104
29794,122.53433227539062,57.73870849609375,0.9999998807907104,66.30089569091797,74.84737396240234,0.9999999403953552
29795,122.53433227539062,57.73870849609375,0.9999998807907104,66.04792022705078,74.99562072753906,0.9999998807907104
29796,122.5607681274414,57.67464065551758,0.9999998211860657,65.97698974609375,74.99562072753906,0.9999997615814209
29797,122.57901000976562,57.67464065551758,0.9999998211860657,65.97698974609375,74.99562072753906,0.9999998211860657
29798,122.57901000976562,57.67464065551758,0.9999998807907104,65.97698974609375,74.99562072753906,0.9999998807907104
29799,122.57901000976562,57.69523239135742,0.9999998807907104,65.99018096923828,75.09749603271484,0.9999999403953552
29800,122.575927734375,57.71430969238281,0.9999998807907104,65.99769592285156,75.15699005126953,0.9999998807907104
29801,122.52552795410156,57.71430969238281,0.9999997615814209,65.99769592285156,75.1951904296875,0.9999998807907104
29802,122.52552795410156,57.70651626586914,0.9999998807907104,65.99769592285156,75.15699005126953,0.9999998807907104
29803,122.51602172851562,57.70651626586914,0.9999998807907104,65.99018096923828,75.15699005126953,0.9999999403953552
29804,122.51602172851562,57.70651626586914,0.9999998807907104,65.99769592285156,75.06591033935547,0.9999999403953552
29805,122.51602172851562,57.70651626586914,0.9999998211860657,66.01408386230469,74.99407958984375,0.9999997615814209
29806,122.49807739257812,57.70651626586914,0.9999998211860657,66.01408386230469,74.9928970336914,0.9999999403953552
29807,122.47449493408203,57.68145751953125,0.9999997615814209,66.0078353881836,74.9928970336914,0.9999998807907104
29808,122.49807739257812,57.68145751953125,0.9999998807907104,66.0078353881836,74.9928970336914,0.9999998807907104
29809,122.51618194580078,57.65494155883789,0.9999998807907104,66.00347900390625,74.9928970336914,0.9999999403953552
29810,122.51618194580078,57.65494155883789,0.9999999403953552,65.91943359375,74.95307922363281,0.9999998211860657
29811,122.51618194580078,57.65494155883789,0.9999998807907104,65.91943359375,75.05475616455078,0.9999998807907104
29812,122.54349517822266,57.70927429199219,0.9999998211860657,65.91943359375,75.05475616455078,0.9999998211860657
29813,122.56687927246094,57.718624114990234,0.9999998211860657,65.95600891113281,75.05475616455078,0.9999998807907104
29814,122.56687927246094,57.77616500854492,0.9999997615814209,65.95600891113281,75.06119537353516,0.9999999403953552
29815,122.54483032226562,57.796661376953125,0.9999998211860657,66.05024719238281,75.06119537353516,0.9999998211860657
29816,122.54483032226562,57.81788635253906,0.9999998807907104,66.287841796875,75.08810424804688,0.9999999403953552
29817,122.54483032226562,57.8273811340332,0.9999998807907104,66.43464660644531,75.04241943359375,0.9999998807907104
29818,122.54146575927734,57.8273811340332,0.9999997615814209,66.43464660644531,75.03230285644531,0.9999999403953552
29819,122.5115966796875,57.8273811340332,0.9999998807907104,66.287841796875,74.90220642089844,0.9999999403953552
29820,122.50822448730469,57.81855010986328,0.9999998211860657,66.02314758300781,74.90220642089844,0.9999998211860657
29821,122.49364471435547,57.8042106628418,0.9999998807907104,66.02314758300781,74.90220642089844,0.9999998211860657
29822,122.46961975097656,57.782066345214844,0.9999998211860657,65.99332427978516,74.90220642089844,0.9999998807907104
29823,122.43234252929688,57.802085876464844,0.9999997615814209,65.98482513427734,74.99961853027344,0.9999998807907104
29824,122.43234252929688,57.802085876464844,0.9999998807907104,65.99332427978516,75.064697265625,0.9999999403953552
29825,122.43234252929688,57.802085876464844,0.9999998211860657,66.15254211425781,75.064697265625,0.9999998807907104
29826,122.457275390625,57.87728500366211,0.9999998807907104,66.15254211425781,75.1325912475586,0.9999998807907104
29827,122.45951080322266,57.89042282104492,0.9999998807907104,66.21408081054688,75.13520812988281,0.9999998807907104
29828,122.47884368896484,57.89042282104492,0.9999998807907104,66.25537109375,75.13520812988281,0.9999998807907104
29829,122.47884368896484,57.89042282104492,0.9999998211860657,66.25834655761719,74.98117065429688,0.9999998807907104
29830,122.47884368896484,57.87633514404297,0.9999998211860657,66.3257827758789,75.01354217529297,0.9999999403953552
29831,122.52394104003906,57.83375549316406,0.9999998807907104,66.36578369140625,75.01354217529297,0.9999999403953552
29832,122.50666046142578,57.7978401184082,0.9999998807907104,66.3257827758789,74.98875427246094,0.9999999403953552
29833,122.52821350097656,57.75557327270508,0.9999999403953552,66.36764526367188,74.98875427246094,0.9999998807907104
29834,122.52821350097656,57.73284912109375,0.9999998807907104,66.4911117553711,74.98875427246094,0.9999999403953552
29835,122.50666046142578,57.69436264038086,0.9999998211860657,66.36764526367188,74.96919250488281,0.9999998807907104
29836,122.4258041381836,57.62140655517578,0.9999998807907104,66.46229553222656,74.95580291748047,1.0
29837,122.4258041381836,57.57136535644531,0.9999998211860657,66.46229553222656,74.94457244873047,0.9999998807907104
29838,122.41838836669922,57.57136535644531,0.9999997615814209,66.46229553222656,74.93537902832031,0.9999999403953552
29839,122.41838836669922,57.563621520996094,0.9999998807907104,66.46229553222656,74.83995819091797,0.9999998807907104
29840,122.4267578125,57.52647399902344,0.9999998211860657,66.49742126464844,74.83482360839844,0.9999998807907104
29841,122.4267578125,57.52647399902344,0.9999998807907104,66.49742126464844,74.81626892089844,0.9999998807907104
29842,122.4267578125,57.52647399902344,0.9999998807907104,66.49742126464844,74.81626892089844,0.9999998807907104
29843,122.4267578125,57.52647399902344,0.9999998807907104,66.28668975830078,74.81626892089844,0.9999998807907104
29844,122.44977569580078,57.52647399902344,0.9999998211860657,66.21571350097656,74.88011932373047,0.9999999403953552
29845,122.44977569580078,57.526283264160156,0.9999998211860657,66.12069702148438,74.91788482666016,0.9999998807907104
29846,122.44977569580078,57.526283264160156,0.9999998807907104,66.02576446533203,74.91788482666016,0.9999998807907104
29847,122.41014862060547,57.526283264160156,0.9999998807907104,66.02576446533203,74.91788482666016,0.9999998807907104
29848,122.47099304199219,57.531837463378906,0.9999998807907104,66.02576446533203,74.9539794921875,0.9999998807907104
29849,122.46839904785156,57.545692443847656,0.9999998211860657,66.02576446533203,74.9539794921875,0.9999998807907104
29850,122.4525375366211,57.567012786865234,0.9999998807907104,66.12733459472656,74.9539794921875,0.9999998807907104
29851,122.4525375366211,57.59373474121094,0.9999998807907104,66.12733459472656,74.9539794921875,0.9999998807907104
29852,122.4525375366211,57.59373474121094,0.9999998211860657,66.1823959350586,74.81334686279297,0.9999998807907104
29853,122.44378662109375,57.607059478759766,0.9999997615814209,66.1823959350586,74.78910064697266,0.9999998807907104
29854,122.4218978881836,57.607059478759766,0.9999997615814209,66.10580444335938,74.78910064697266,0.9999999403953552
29855,122.42147064208984,57.607059478759766,0.9999997615814209,65.88237762451172,74.78910064697266,0.9999998807907104
29856,122.41594696044922,57.53243637084961,0.9999998211860657,65.58744049072266,74.96065521240234,0.9999998211860657
29857,122.41594696044922,57.507572174072266,0.9999998807907104,65.58744049072266,75.08186340332031,0.9999998211860657
29858,122.41594696044922,57.507572174072266,0.9999998807907104,65.58744049072266,75.08186340332031,0.9999998211860657
29859,122.41594696044922,57.51861572265625,0.9999998211860657,65.80184936523438,74.96065521240234,0.9999998211860657
29860,122.42431640625,57.51861572265625,0.9999998807907104,65.80184936523438,74.96065521240234,0.9999998211860657
29861,122.42431640625,57.520904541015625,0.9999997615814209,65.80184936523438,74.86952209472656,0.9999998807907104
29862,122.39141845703125,57.54180145263672,0.9999998807907104,65.79672241210938,74.86952209472656,0.9999997615814209
29863,122.39141845703125,57.54180145263672,0.9999997615814209,65.71141815185547,74.86952209472656,0.9999998211860657
29864,122.39141845703125,57.520904541015625,0.9999997615814209,65.71141815185547,74.97532653808594,0.9999997615814209
29865,122.36408996582031,57.4946174621582,0.9999998211860657,65.71141815185547,75.00712585449219,0.9999998211860657
29866,122.36408996582031,57.4946174621582,0.9999997615814209,65.75190734863281,75.00712585449219,0.9999998211860657
29867,122.43347930908203,57.4946174621582,0.9999998211860657,65.76826477050781,74.84648895263672,0.9999998211860657
29868,122.40596771240234,57.62166213989258,0.9999998211860657,65.8565902709961,74.84648895263672,0.9999998211860657
29869,122.43604278564453,57.716251373291016,0.9999998807907104,66.07536315917969,74.84282684326172,0.9999998807907104
29870,122.45240783691406,57.74582290649414,0.9999997615814209,66.17562866210938,74.8346176147461,0.9999998807907104
29871,122.45240783691406,57.74582290649414,0.9999997615814209,66.17562866210938,74.83438873291016,0.9999998807907104
29872,122.44882202148438,57.74582290649414,0.9999997615814209,66.07536315917969,74.83438873291016,0.9999998211860657
29873,122.45293426513672,57.65717697143555,0.9999998807907104,66.01488494873047,74.83438873291016,0.9999998807907104
29874,122.45293426513672,57.64908981323242,0.9999997615814209,65.88018798828125,74.82263946533203,0.9999998211860657
29875,122.46200561523438,57.64908981323242,0.9999998807907104,65.88018798828125,74.83438873291016,0.9999998211860657
29876,122.46200561523438,57.64089584350586,0.9999998807907104,66.01488494873047,74.8619155883789,0.9999998807907104
29877,122.46200561523438,57.64089584350586,0.9999998807907104,66.06761932373047,74.8619155883789,0.9999998807907104
29878,122.45917510986328,57.6322135925293,0.9999997615814209,66.06761932373047,74.90531921386719,0.9999999403953552
29879,122.43476104736328,57.62146759033203,0.9999998807907104,66.06761932373047,74.95965576171875,0.9999999403953552
29880,122.3829345703125,57.461666107177734,0.9999998807907104,66.02556610107422,74.95965576171875,0.9999998807907104
29881,122.35415649414062,57.461666107177734,0.9999998211860657,65.95706176757812,75.05659484863281,0.9999998211860657
